S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	contig_9187	33581	unaligned
CONTIG	contig_9190	40403	unaligned
CONTIG	contig_9192	17878	unaligned
CONTIG	contig_9194	63716	unaligned
CONTIG	contig_9195	17078	unaligned
CONTIG	contig_9196	35348	unaligned
CONTIG	contig_9197	37739	unaligned
CONTIG	contig_9198	17469	unaligned
CONTIG	contig_9199	114767	unaligned
4953549	4953710	31274	31113	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.91		False
4575013	4576746	133805	132071	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	97.36		False
4706068	4707801	133805	132071	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	97.36		False
4616388	4618121	133805	132071	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	97.36		False
4174353	4176086	133805	132071	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	97.36		False
3804253	3805986	133805	132071	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	97.36		False
1131	1221	136082	135992	Trichococcus_pasteurii_NZ_UETS01000019.1	contig_92	96.7		False
2817437	2817633	136720	136524	Tetrasphaera_elongata_Lp2_NZ_HF570956.1	contig_92	90.36		False
22	250	136492	136720	Trichococcus_pasteurii_NZ_UETS01000010.1	contig_92	90.39		False
494	722	136720	136492	Trichococcus_pasteurii_NZ_UETS01000019.1	contig_92	90.39		False
4707879	4710825	137040	134099	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.55		False
3806064	3809010	137040	134099	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.55		False
4618199	4621145	137040	134099	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.55		False
4176164	4179110	137040	134099	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.55		False
4576824	4579770	137040	134099	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.55		False
618815	623656	132071	137040	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	93.07		False
5358480	5363321	132071	137040	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	93.07		False
2252113	2252241	164112	164240	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	93.02		False
4728830	4729074	206300	206056	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	90.2		False
3804556	3805984	224667	223234	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.12		False
4174656	4176084	224667	223234	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.12		False
4812397	4813825	224667	223234	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.12		False
618817	620245	223234	224667	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.12		False
5358482	5359910	223234	224667	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.12		False
4616691	4618119	224667	223234	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.12		False
4575316	4576744	224667	223234	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.12		False
731378	731822	10665	11109	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	90.02		True
unknown
4832920	4839975	112923	105876	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	92.06		True
unknown
4813883	4813962	131986	131907	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	98.75		True
unknown
4808802	4813827	137206	132071	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	92.5		True
unknown
4801093	4801222	144885	144756	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	95.38		True
unknown
4791384	4794987	154884	151282	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	90.45		True
unknown
4751360	4752147	168893	168106	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	90.04		True
unknown
4706371	4707799	224667	223234	Raoultella_ornithinolytica_NZ_CP138913.1	contig_92	96.12		True
unknown
CONTIG	contig_92	224667	mis_unaligned
CONTIG	contig_920	42748	unaligned
CONTIG	contig_9200	15170	unaligned
CONTIG	contig_9201	23826	unaligned
CONTIG	contig_9202	14676	unaligned
4598331	4599646	17603	18916	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9203	92.56		True
CONTIG	contig_9203	18916	correct_unaligned
CONTIG	contig_9204	52701	unaligned
CONTIG	contig_9205	21631	unaligned
CONTIG	contig_9206	6810	unaligned
CONTIG	contig_9207	5662	unaligned
1067521	1068825	48003	49303	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9208	90.28		True
unknown
1069116	1069190	49505	49579	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9208	100.0		True
unknown
CONTIG	contig_9208	53082	mis_unaligned
CONTIG	contig_9209	6105	unaligned
CONTIG	contig_921	12141	unaligned
CONTIG	contig_9210	19986	unaligned
CONTIG	contig_9211	21346	unaligned
CONTIG	contig_9212	263168	unaligned
CONTIG	contig_9213	34409	unaligned
3271792	3271963	74538	74367	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9214	93.02		True
CONTIG	contig_9214	139319	correct_unaligned
CONTIG	contig_9215	22106	unaligned
CONTIG	contig_9216	5802	unaligned
CONTIG	contig_9217	6737	unaligned
CONTIG	contig_9218	40946	unaligned
CONTIG	contig_9219	48596	unaligned
CONTIG	contig_922	21062	unaligned
CONTIG	contig_9220	100227	unaligned
CONTIG	contig_9221	16549	unaligned
CONTIG	contig_9222	18255	unaligned
2898121	2908740	1	10612	Tetrasphaera_elongata_Lp2_NZ_HF570956.1	contig_9224	99.07		True
CONTIG	contig_9224	10612	correct
CONTIG	contig_9225	7432	unaligned
CONTIG	contig_9226	7300	unaligned
CONTIG	contig_9228	13483	unaligned
CONTIG	contig_9229	26352	unaligned
CONTIG	contig_923	2933	unaligned
1592934	1593450	64873	64357	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9230	90.14		True
CONTIG	contig_9230	242988	correct_unaligned
CONTIG	contig_9231	6425	unaligned
CONTIG	contig_9232	81791	unaligned
CONTIG	contig_9233	9485	unaligned
CONTIG	contig_9234	10259	unaligned
3257181	3258735	7143	5580	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9235	91.75		True
unknown
3257065	3257152	7354	7266	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9235	92.13		True
unknown
3253591	3255249	11136	9469	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9235	90.71		True
unknown
CONTIG	contig_9235	11211	mis_unaligned
CONTIG	contig_9236	14677	unaligned
CONTIG	contig_9237	57965	unaligned
CONTIG	contig_9238	40410	unaligned
CONTIG	contig_9239	5904	unaligned
CONTIG	contig_924	3665	unaligned
1595364	1613358	18011	1	Tetrasphaera_elongata_Lp2_NZ_HF570956.1	contig_9240	98.44		True
relocation, inconsistency = 557668
1036414	1037654	18053	19287	Tetrasphaera_elongata_Lp2_NZ_HF570956.1	contig_9240	96.78		True
relocation, inconsistency = 553541
1591439	1595369	23432	19531	Tetrasphaera_elongata_Lp2_NZ_HF570956.1	contig_9240	98.19		True
relocation, inconsistency = 134870
1730240	1732095	23433	25288	Tetrasphaera_elongata_Lp2_NZ_HF570956.1	contig_9240	98.89		True
relocation, inconsistency = 2060
1734156	1740470	25289	31594	Tetrasphaera_elongata_Lp2_NZ_HF570956.1	contig_9240	98.39		True
CONTIG	contig_9240	31594	misassembled
CONTIG	contig_9241	167442	unaligned
CONTIG	contig_9242	7001	unaligned
CONTIG	contig_9243	6116	unaligned
CONTIG	contig_9244	42088	unaligned
CONTIG	contig_9245	33989	unaligned
CONTIG	contig_9246	75266	unaligned
CONTIG	contig_9247	174840	unaligned
CONTIG	contig_9248	54031	unaligned
CONTIG	contig_9249	19557	unaligned
CONTIG	contig_925	16447	unaligned
CONTIG	contig_9250	6025	unaligned
CONTIG	contig_9251	11953	unaligned
CONTIG	contig_9252	13208	unaligned
CONTIG	contig_9253	93158	unaligned
CONTIG	contig_9254	25940	unaligned
CONTIG	contig_9256	5328	unaligned
CONTIG	contig_9258	11100	unaligned
CONTIG	contig_9259	31199	unaligned
CONTIG	contig_926	6636	unaligned
CONTIG	contig_9260	50306	unaligned
241355	255981	92	14720	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9261	98.45		True
local misassembly
257605	269210	15809	27372	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9261	98.65		True
relocation, inconsistency = -16181
270266	281377	44609	55691	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9261	98.44		True
CONTIG	contig_9261	55691	misassembled
CONTIG	contig_9262	5316	unaligned
CONTIG	contig_9263	13047	unaligned
CONTIG	contig_9265	25367	unaligned
CONTIG	contig_9266	7997	unaligned
CONTIG	contig_9267	20256	unaligned
CONTIG	contig_9268	41287	unaligned
671754	671917	45054	45217	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9269	91.46		True
CONTIG	contig_9269	52458	correct_unaligned
CONTIG	contig_927	23157	unaligned
CONTIG	contig_9271	5602	unaligned
CONTIG	contig_9272	25050	unaligned
CONTIG	contig_9274	37809	unaligned
207039	241510	1	34436	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9275	98.47		True
local misassembly
241525	244814	34704	38021	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9275	94.75		True
relocation, inconsistency = -1864
245026	253030	40097	48111	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9275	94.94		True
CONTIG	contig_9275	48111	misassembled
CONTIG	contig_9276	18093	unaligned
CONTIG	contig_9277	65082	unaligned
CONTIG	contig_9279	8478	unaligned
CONTIG	contig_928	420919	unaligned
CONTIG	contig_9280	32369	unaligned
CONTIG	contig_9281	36047	unaligned
4872993	4888279	40909	25609	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9282	97.13		True
CONTIG	contig_9282	40915	correct_unaligned
CONTIG	contig_9283	48460	unaligned
CONTIG	contig_9284	295194	unaligned
CONTIG	contig_9285	2806	unaligned
CONTIG	contig_9286	27568	unaligned
CONTIG	contig_9287	7029	unaligned
CONTIG	contig_9288	18245	unaligned
CONTIG	contig_9289	5186	unaligned
CONTIG	contig_929	4718	unaligned
CONTIG	contig_9291	109986	unaligned
CONTIG	contig_9292	23109	unaligned
CONTIG	contig_9293	416660	unaligned
CONTIG	contig_9294	4395	unaligned
CONTIG	contig_9295	15117	unaligned
CONTIG	contig_9296	88243	unaligned
CONTIG	contig_9297	6263	unaligned
468649	468723	93	19	Tetrasphaera_elongata_Lp2_NZ_HF570956.1	contig_9298	100.0		True
CONTIG	contig_9298	3028	correct_unaligned
CONTIG	contig_9299	7528	unaligned
4808804	4811934	3208	111	Raoultella_ornithinolytica_NZ_CP138913.1	contig_93	95.65		True
unknown
4547234	4548856	25634	24014	Raoultella_ornithinolytica_NZ_CP138913.1	contig_93	90.14		True
unknown
4543841	4544198	31784	31431	Raoultella_ornithinolytica_NZ_CP138913.1	contig_93	92.74		True
unknown
CONTIG	contig_93	31788	mis_unaligned
CONTIG	contig_930	2102	unaligned
CONTIG	contig_9300	47867	unaligned
CONTIG	contig_9301	11861	unaligned
CONTIG	contig_9302	21629	unaligned
CONTIG	contig_9303	1976	unaligned
1495556	1496008	49401	48951	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9305	90.2		True
CONTIG	contig_9305	50339	correct_unaligned
CONTIG	contig_9306	44681	unaligned
CONTIG	contig_9307	7610	unaligned
CONTIG	contig_9308	16382	unaligned
CONTIG	contig_9309	10124	unaligned
CONTIG	contig_931	4039	unaligned
CONTIG	contig_9310	45197	unaligned
CONTIG	contig_9311	27005	unaligned
CONTIG	contig_9312	18791	unaligned
CONTIG	contig_9313	24772	unaligned
CONTIG	contig_9314	302296	unaligned
CONTIG	contig_9315	14216	unaligned
CONTIG	contig_9316	139778	unaligned
CONTIG	contig_9318	30817	unaligned
1603648	1603725	100136	100059	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9319	97.44		True
CONTIG	contig_9319	349325	correct_unaligned
CONTIG	contig_9320	113122	unaligned
851239	851402	111757	111922	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9321	92.17		True
CONTIG	contig_9321	180004	correct_unaligned
CONTIG	contig_9322	22827	unaligned
CONTIG	contig_9323	21545	unaligned
CONTIG	contig_9324	13896	unaligned
CONTIG	contig_9325	1919	unaligned
CONTIG	contig_9326	14763	unaligned
864589	906441	1	41866	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9327	97.92		True
CONTIG	contig_9327	41930	correct
CONTIG	contig_9328	6205	unaligned
CONTIG	contig_9329	4551	unaligned
CONTIG	contig_933	2196	unaligned
CONTIG	contig_9330	19496	unaligned
CONTIG	contig_9331	366705	unaligned
CONTIG	contig_9332	36461	unaligned
CONTIG	contig_9333	66485	unaligned
CONTIG	contig_9334	6964	unaligned
CONTIG	contig_9336	14827	unaligned
CONTIG	contig_9337	105154	unaligned
CONTIG	contig_9338	18657	unaligned
CONTIG	contig_9339	12334	unaligned
CONTIG	contig_9340	10943	unaligned
1323321	1325099	63281	65058	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9341	92.3		True
CONTIG	contig_9341	78311	correct_unaligned
CONTIG	contig_9342	67510	unaligned
CONTIG	contig_9343	2536	unaligned
CONTIG	contig_9344	82327	unaligned
CONTIG	contig_9345	124384	unaligned
CONTIG	contig_9346	61000	unaligned
CONTIG	contig_9347	12163	unaligned
CONTIG	contig_9348	26508	unaligned
CONTIG	contig_9349	31746	unaligned
CONTIG	contig_935	14211	unaligned
CONTIG	contig_9350	39224	unaligned
CONTIG	contig_9351	23086	unaligned
3909539	3912397	2853	1	Raoultella_ornithinolytica_NZ_CP138913.1	contig_9352	99.41		True
CONTIG	contig_9352	2853	correct
CONTIG	contig_9353	13093	unaligned
CONTIG	contig_9354	15318	unaligned
CONTIG	contig_9355	10059	unaligned
CONTIG	contig_9356	35885	unaligned
CONTIG	contig_9357	8465	unaligned
CONTIG	contig_9358	7406	unaligned
CONTIG	contig_9359	11780	unaligned
CONTIG	contig_936	3265	unaligned
CONTIG	contig_9360	12631	unaligned
CONTIG	contig_9361	23674	unaligned
CONTIG	contig_9362	1366	unaligned
CONTIG	contig_9363	4201	unaligned
CONTIG	contig_9364	15122	unaligned
CONTIG	contig_9365	410267	unaligned
CONTIG	contig_9366	4546	unaligned
CONTIG	contig_9367	39079	unaligned
CONTIG	contig_9368	3186	unaligned
CONTIG	contig_9369	36652	unaligned
CONTIG	contig_9371	20564	unaligned
CONTIG	contig_9372	16696	unaligned
CONTIG	contig_9373	3521	unaligned
CONTIG	contig_9374	10532	unaligned
CONTIG	contig_9375	23778	unaligned
CONTIG	contig_9376	168180	unaligned
CONTIG	contig_9377	12612	unaligned
CONTIG	contig_9378	11190	unaligned
CONTIG	contig_9379	58526	unaligned
CONTIG	contig_938	34736	unaligned
CONTIG	contig_9380	8543	unaligned
CONTIG	contig_9381	12964	unaligned
CONTIG	contig_9382	129178	unaligned
CONTIG	contig_9383	16850	unaligned
CONTIG	contig_9384	2580	unaligned
CONTIG	contig_9385	33100	unaligned
CONTIG	contig_9386	53683	unaligned
CONTIG	contig_9387	90002	unaligned
1069115	1069190	41176	41101	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9389	100.0		False
1067286	1068825	42931	41400	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9389	90.65		False
3256832	3256907	41101	41176	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9389	100.0		True
unknown
3257197	3258736	41400	42931	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_9389	90.71		True
unknown
CONTIG	contig_9389	43087	mis_unaligned
CONTIG	contig_939	38268	unaligned
617808	618215	15898	16306	Tetrasphaera_elongata_Lp2_NZ_HF570956.1	contig_9390	91.44		True
CONTIG	contig_9390	32865	correct_unaligned
CONTIG	contig_9391	35856	unaligned
CONTIG	contig_9392	22809	unaligned
CONTIG	contig_9393	35982	unaligned
CONTIG	contig_9394	23743	unaligned
CONTIG	contig_9395	60262	unaligned
CONTIG	contig_9396	21334	unaligned
CONTIG	contig_9397	192666	unaligned
CONTIG	contig_9398	31665	unaligned
CONTIG	contig_9399	42688	unaligned
3804253	3806014	34434	32679	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4575013	4576774	34434	32679	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4174353	4176114	34434	32679	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4616388	4618149	34434	32679	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4706068	4707829	34434	32679	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
1131	1221	36738	36648	Trichococcus_pasteurii_NZ_UETS01000019.1	contig_94	96.7		False
22	251	37147	37376	Trichococcus_pasteurii_NZ_UETS01000010.1	contig_94	90.0		False
493	722	37376	37147	Trichococcus_pasteurii_NZ_UETS01000019.1	contig_94	90.0		False
4176162	4179244	37695	34621	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.15		False
4618197	4621279	37695	34621	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.15		False
4707877	4710959	37695	34621	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.15		False
4576822	4579904	37695	34621	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.15		False
3806062	3809144	37695	34621	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.15		False
5358452	5363323	32679	37695	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	95.33		False
4808986	4813855	37695	32679	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	95.29		False
5363504	5363649	37869	38014	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	96.58		False
4616208	4616357	38133	37984	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.0		False
1351927	1352002	234861	234936	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	100.0		False
1351927	1352002	234960	235035	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	100.0		False
1351927	1352006	235060	235139	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	100.0		False
4575013	4576774	504635	502876	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
3804253	3806014	504635	502876	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4174353	4176114	504635	502876	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4616388	4618149	504635	502876	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4706068	4707829	504635	502876	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
1131	1221	506937	506847	Trichococcus_pasteurii_NZ_UETS01000019.1	contig_94	96.7		False
22	251	507346	507575	Trichococcus_pasteurii_NZ_UETS01000010.1	contig_94	90.0		False
493	722	507575	507346	Trichococcus_pasteurii_NZ_UETS01000019.1	contig_94	90.0		False
3806062	3809144	507895	504822	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.28		False
4576822	4579904	507895	504822	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.28		False
4618197	4621279	507895	504822	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.28		False
4707877	4710959	507895	504822	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.28		False
4176162	4179244	507895	504822	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.28		False
618787	623658	502876	507895	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	95.41		False
5358452	5363323	502876	507895	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	95.41		False
4616208	4616348	508231	508091	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.58		False
4616388	4618149	839937	838180	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4174353	4176114	839937	838180	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4575013	4576774	839937	838180	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
3804253	3806014	839937	838180	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4812094	4813855	839937	838180	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
4706068	4707829	839937	838180	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
618787	620549	838180	839938	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	98.98		False
3256066	3256212	840942	840796	Sulfuritalea_hydrogenivorans_sk43H_NZ_AP012547.1	contig_94	92.57		False
1131	1221	842402	842312	Trichococcus_pasteurii_NZ_UETS01000019.1	contig_94	96.7		False
620575	623658	840283	843359	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.77		False
4707877	4710959	843359	840283	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.74		False
4176162	4179244	843359	840283	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.74		False
4808986	4812068	843359	840283	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.74		False
3806062	3809144	843359	840283	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.74		False
4576822	4579904	843359	840283	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.74		False
4618197	4621279	843359	840283	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.74		False
3513618	3513800	1177905	1177722	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	94.59		False
2799577	2799738	1770559	1770401	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	93.83		False
2802078	2802302	1770638	1770417	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.33		False
2802186	2802399	1777222	1777015	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	90.65		False
2020930	2021077	2536913	2536768	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.3		False
1920480	1920735	2659615	2659869	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	94.19		False
1920480	1920735	2659615	2659869	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	94.19		False
1308576	1308702	3238784	3238658	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	99.21		False
1223919	1224047	3238658	3238786	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	100.0		False
5363504	5363649	3821799	3821654	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	95.89		False
1395275	1396330	4262862	4263915	Raoultella_ornithinolytica_NZ_CP138913.1	contig_94	97.25		False
